"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"14998","ENSG00000180879",11776.3430452777,-1.17782098021174,0.142699695884005,-8.25413980689599,1.53000170130217e-16,2.62069849422493e-14,"SSR4",6748,"signal sequence receptor subunit 4"
"11121","ENSG00000163633",3046.82761305697,-1.17820580027094,0.246819736028058,-4.77583173436095,1.78965995728075e-06,2.25915422050387e-05,"C4orf36",132989,"chromosome 4 open reading frame 36"
"35862","ENSG00000240882",11.1751369751179,-1.17837801957655,0.412567171809475,-2.86174416246383,0.00421316845745107,0.0172641900193438,"AC063952.2",NA,"prostate tumor overexpressed 1 (PTOV1) pseudogene"
"20039","ENSG00000204637",2.32752690974747,-1.17860234539435,0.441915142957514,-2.57297750109031,0.0100827762041312,0.0353096476512684,"AC068538.1",NA,"cyclic AMP phosphoprotein, 19 kD (ARPP-19) pseudogene"
"23284","ENSG00000215477",26.7768343976009,-1.17991300419049,0.273622053746014,-4.30182985903886,1.6939336443477e-05,0.000158518034336588,"RCN1P1",NA,"reticulocalbin 1 pseudogene 1"
"1017","ENSG00000067606",25711.684808579,-1.18100827653498,0.256720512542239,-4.6031718372586,4.1610462765187e-06,4.69279438744668e-05,"PRKCZ",5590,"protein kinase C zeta"
"20419","ENSG00000205940",30.9261397360705,-1.18113418772716,0.328716007445726,-3.58448395737544,0.000337745322512889,0.00205840735873149,"HSP90AB2P",NA,"heat shock protein 90 alpha family class B member 2, pseudogene"
"31859","ENSG00000233822",199.243038082306,-1.18181736447441,0.174716972264975,-6.76103804197402,1.37006540605081e-11,7.46505057711654e-10,"HIST1H2BN",8341,"histone cluster 1 H2B family member n"
"56221","ENSG00000280035",113.011817590069,-1.1834779704081,0.269213126284041,-4.39615677661587,1.10184364926541e-05,0.000108964780408853,"AC011676.5",NA,"TEC"
"5223","ENSG00000121895",13.7430786656339,-1.18348497290996,0.4315826933795,-2.77906051905406,0.00545163672461623,0.0213918609509274,"TMEM156",80008,"transmembrane protein 156"
"16033","ENSG00000185361",2642.79116311257,-1.18709325919648,0.203613046584795,-5.83119771633363,5.50309311206477e-09,1.42414353717315e-07,"TNFAIP8L1",126282,"TNF alpha induced protein 8 like 1"
"15952","ENSG00000185056",21.5271208420887,-1.18742944721315,0.340855725212395,-3.47918919194979,0.000502933388451615,0.00288963006711739,"C5orf47",133491,"chromosome 5 open reading frame 47"
"35986","ENSG00000241186",17.4890845016765,-1.18771763025368,0.442064464288099,-2.90492153777999,0.00367345174672655,0.0153923536293774,"TDGF1",6997,"teratocarcinoma-derived growth factor 1"
"12666","ENSG00000169583",17195.0368726545,-1.18785701789562,0.229238876236865,-5.18357820718503,2.17668892859717e-07,3.62426889652514e-06,"CLIC3",9022,"chloride intracellular channel 3"
"34438","ENSG00000237596",34.5481529857854,-1.18790645528024,0.401705817436823,-2.98537907320611,0.00283227097799406,0.0124269596845103,"AL138828.1",NA,"novel transcript"
"45283","ENSG00000259417",48.6140011277252,-1.18860524300234,0.373622337492833,-3.18950340983693,0.00142517457773533,0.00697359334493822,"CTXND1",100996492,"cortexin domain containing 1"
"25208","ENSG00000224063",277.419739070707,-1.18874296012215,0.383046323047457,-3.12279555875058,0.00179142136990043,0.00846766835356351,"AC007319.1",NA,"novel transcript, antisense to TFPI and CALCRL"
"38246","ENSG00000248964",2.42760843163264,-1.18890153368983,0.437584954961722,-2.7278682347379,0.00637450653494859,0.0243265418639846,"AC131254.1",NA,"novel transcript"
"20180","ENSG00000205037",40.6457130933797,-1.1895545391783,0.40594126739284,-2.96339561477995,0.00304265239854741,0.0131950415879375,"AC134312.1",NA,"novel transcript"
"1699","ENSG00000086548",2.58174653485206,-1.19019073668057,0.44121976007472,-2.63004724269325,0.00853730033392541,0.0309099523826567,"CEACAM6",4680,"carcinoembryonic antigen related cell adhesion molecule 6"
"16831","ENSG00000188649",21.026135263205,-1.1902349654907,0.299458429445337,-3.95613651003037,7.61716447850356e-05,0.000578811152762367,"CC2D2B",387707,"coiled-coil and C2 domain containing 2B"
"17266","ENSG00000196684",1181.15080842609,-1.19040257455663,0.199815416044958,-5.95810789883691,2.55175026932752e-09,7.22483229223388e-08,"HSH2D",84941,"hematopoietic SH2 domain containing"
"39233","ENSG00000250504",2.33311256092455,-1.19045867180332,0.438740708188232,-2.72027009623655,0.00652286126711403,0.0247976362025529,"KRT18P51",NA,"keratin 18 pseudogene 51"
"22516","ENSG00000213574",12.7412144128724,-1.19138235489856,0.37974186672832,-3.11694310068785,0.0018273683769547,0.00861001546971526,"LDHAP5",NA,"lactate dehydrogenase A pseudogene 5"
"28497","ENSG00000228887",266.769589428353,-1.19264742833486,0.282249384770531,-4.22758961480544,2.36208108516445e-05,0.000211407620910374,"EEF1DP1",NA,"eukaryotic translation elongation factor 1 delta pseudogene 1"
"23863","ENSG00000219891",395.689052796128,-1.19280327003119,0.273584695403051,-4.36239980617725,1.28643505571155e-05,0.000124518720050656,"ZSCAN12P1",NA,"zinc finger and SCAN domain containing 12 pseudogene 1"
"29782","ENSG00000230750",15.4378408465926,-1.19283097586415,0.353250684619426,-3.35094865248753,0.000805352340061913,0.00431828754737798,"SDAD1P2",NA,"SDA1 domain containing 1 pseudogene 2"
"37117","ENSG00000243964",242.698694143783,-1.19325483388502,0.337795114431999,-3.5400781696976,0.000400008532644901,0.00237894965232877,"RPL23AP65",NA,"ribosomal protein L23a pseudogene 65"
"8476","ENSG00000143653",5007.67577755243,-1.19401710951137,0.197137303194524,-6.05778279541093,1.38010574736152e-09,4.17845883646964e-08,"SCCPDH",51097,"saccharopine dehydrogenase (putative)"
"31150","ENSG00000232794",18.7258907237291,-1.19524429439964,0.311041430413536,-3.82295304266235,0.000131862898680509,0.000929757891242169,"HNRNPDP1",NA,"heterogeneous nuclear ribonucleoprotein D pseudogene 1"
"36663","ENSG00000242841",34.4627251415345,-1.19540876344587,0.353484430394136,-3.37858516599199,0.000728598605576362,0.00397409264051442,"KRT8P35",NA,"keratin 8 pseudogene 35"
"37867","ENSG00000248375",25.6451501517336,-1.19597397705466,0.330369328055967,-3.61360000033681,0.000301974811776894,0.00187843601314588,"AC104066.2",NA,"novel pseudogene"
"51841","ENSG00000272264",47.7174614685713,-1.1967536857134,0.248079410872595,-4.81347899031326,1.48325201432473e-06,1.9216574258299e-05,"AC009686.2",NA,"novel transcript"
"2123","ENSG00000099822",83.3095834914833,-1.19752064589068,0.38425562422536,-3.13098428203344,0.00174221484860974,0.00827799033738662,"HCN2",610,"hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"
"23956","ENSG00000220739",3.21292883007026,-1.19817249660621,0.429321964716163,-3.12830830232019,0.00175815656195234,0.00834222955160828,"AL513475.2",NA,"5'-nucleotidase domain containing 1 (NT5DC1) pseudogene"
"39853","ENSG00000251434",2.90999314850665,-1.19851247600475,0.417000665145898,-3.53317484612075,0.000410600820991105,0.0024321469723323,"AC104071.1",NA,"novel transcript"
"39582","ENSG00000251032",3.2028882023025,-1.19879762441657,0.441226385666279,-2.67081311860998,0.00756677615163516,0.0279709980957607,"CUL1P1",NA,"cullin 1 pseudogene 1"
"44057","ENSG00000257758",3.7864065238809,-1.19893256004141,0.437412910697612,-2.68109760176437,0.00733811097984261,0.0272753212693994,"KRT18P20",NA,"keratin 18 pseudogene 20"
"45953","ENSG00000260287",3.6468424841801,-1.1999557958716,0.421323340192533,-3.42757575712512,0.000608996356331828,0.00341238280053419,"TBC1D3G",101060321,"TBC1 domain family member 3G"
"44592","ENSG00000258628",15.3879323715284,-1.20101680239126,0.439104398710654,-2.81048770188095,0.00494664793656027,0.0197750592333911,"AC126603.1",NA,"rhophilin Rho GTPase binding protein 2 pseudogene 1"
"2904","ENSG00000104312",2495.01116672101,-1.201214511586,0.199112819576889,-6.03376706563048,1.60180914315819e-09,4.779681315239e-08,"RIPK2",8767,"receptor interacting serine/threonine kinase 2"
"47391","ENSG00000263179",39.9216244109315,-1.20170859853292,0.343558453360972,-3.49278662968299,0.000478008287822908,0.00276641608127191,"HNRNPCP4",NA,"heterogeneous nuclear ribonucleoprotein C pseudogene 4"
"37452","ENSG00000244723",38.6465270053947,-1.20257282180904,0.285532765248548,-4.20484189322234,2.61264728050975e-05,0.000230199929813316,"ASLP1",NA,"argininosuccinate lyase pseudogene 1"
"31101","ENSG00000232727",21.8395888829562,-1.2028140818841,0.321584269390062,-3.72375612300768,0.000196280539588551,0.00130641596583595,"YWHAEP1",NA,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1"
"36896","ENSG00000243429",6.5456929520886,-1.2031168703732,0.436540918061508,-2.80975279448182,0.00495795655808539,0.0198056342185699,"OR7E29P",NA,"olfactory receptor family 7 subfamily E member 29 pseudogene"
"12234","ENSG00000167769",3.24106891136977,-1.20394343940294,0.436992352724203,-2.94623561297013,0.00321667276144882,0.0138087102773744,"ACER1",125981,"alkaline ceramidase 1"
"51703","ENSG00000272008",40.4388198198819,-1.20480494126683,0.227542706605829,-5.28126424282017,1.28295495613507e-07,2.2625399604696e-06,"AL139274.2",NA,"novel transcript, antisense to ZNF292"
"2804","ENSG00000103316",35.2380511895987,-1.20535041073319,0.433231272881815,-3.33178365183099,0.000862913114231658,0.00457862318680885,"CRYM",1428,"crystallin mu"
"30312","ENSG00000231549",42.596114725458,-1.20610250649674,0.254583366546197,-4.72457566720643,2.30596344285696e-06,2.81685518592964e-05,"ATP5MDP1",NA,"ATP synthase membrane subunit DAPIT pseudogene 1"
"12830","ENSG00000170290",4.12331401282525,-1.20649947586654,0.441883113027817,-2.71794599170772,0.0065688559547589,0.0249484553675598,"SLN",6588,"sarcolipin"
"17295","ENSG00000196787",289.602665038765,-1.20673872863156,0.257488189825142,-4.68771357233396,2.76274320710313e-06,3.28551314345294e-05,"HIST1H2AG",8969,"histone cluster 1 H2A family member g"
"37631","ENSG00000247130",6.60382503101446,-1.20946428683907,0.414154369439428,-2.88094367932229,0.00396486481736487,0.0163940656085307,"AC138781.1",NA,"novel transcript"
"54657","ENSG00000277675",54.5974563585981,-1.21118728260562,0.365484392228169,-3.32349429409048,0.000888972413734095,0.00469359873007461,"AC211486.5",NA,"novel transcript"
"12927","ENSG00000170683",5.69961960588336,-1.21169549162955,0.384617098878272,-3.08826354693975,0.00201329838289642,0.00931755333108491,"OR10A3",26496,"olfactory receptor family 10 subfamily A member 3"
"53157","ENSG00000274705",3.86627837453189,-1.21186249958784,0.441814602381317,-2.72828029394368,0.00636654850767318,0.0243111347928799,"MIR486-1",619554,"microRNA 486-1"
"1732","ENSG00000087245",57933.2296550265,-1.21264510552462,0.378497648916489,-3.22367745915894,0.00126555856704622,0.00634375299177592,"MMP2",4313,"matrix metallopeptidase 2"
"13005","ENSG00000171033",435.288674235156,-1.21360553712205,0.262967201346475,-4.61677402775123,3.89751265659135e-06,4.43918386819624e-05,"PKIA",5569,"cAMP-dependent protein kinase inhibitor alpha"
"49037","ENSG00000266830",555.289295283698,-1.21386477993653,0.221476565129463,-5.48175111341414,4.21136419740807e-08,8.42354349756403e-07,"AC061975.6",NA,"novel transcript"
"14488","ENSG00000178150",1209.51799684618,-1.2143519958769,0.284441643521324,-4.27347879715547,1.92446592375947e-05,0.000176835260919724,"ZNF114",163071,"zinc finger protein 114"
"12299","ENSG00000168004",42.9728376225186,-1.21545350642306,0.350021721689104,-3.47304486388112,0.000514589328854717,0.00294568186161056,"PLAAT5",117245,"phospholipase A and acyltransferase 5"
"17446","ENSG00000197279",786.900908527131,-1.2157651900588,0.18460252842064,-6.58579009148279,4.52472706089923e-11,2.12868153367312e-09,"ZNF165",7718,"zinc finger protein 165"
"42088","ENSG00000254416",55.1029055086986,-1.21579654068723,0.228374647800991,-5.31403425929944,1.07224446076699e-07,1.93384496900285e-06,"LINC02732",NA,"long intergenic non-protein coding RNA 2732"
"9501","ENSG00000151882",898.544777944677,-1.21633771768962,0.2530911927508,-4.8083731513018,1.52163534312353e-06,1.95991942429825e-05,"CCL28",56477,"C-C motif chemokine ligand 28"
"1139","ENSG00000070915",9.78337800655203,-1.21648071533975,0.425511224585341,-2.85682862479324,0.00427896800429647,0.0174945067964135,"SLC12A3",6559,"solute carrier family 12 member 3"
"1272","ENSG00000074695",27476.7288966775,-1.21702266788406,0.144143294170009,-8.44351077919504,3.07945955861765e-17,6.19951199323526e-15,"LMAN1",3998,"lectin, mannose binding 1"
"16797","ENSG00000188512",11.6438772346688,-1.21749996731104,0.412250886503974,-2.94564197917576,0.00322285199156132,0.0138294920822665,"AF279873.1",NA,"cytochrome c, somatic (CYCS) pseudogene"
"56504","ENSG00000280388",43.6796724677737,-1.21823781056821,0.264260705722554,-4.59661882682131,4.29402129697127e-06,4.82520994092063e-05,"AC006330.1",NA,"TEC"
"17654","ENSG00000197934",22.8612216665936,-1.21860776639645,0.336865084822163,-3.6091817292845,0.000307164378376429,0.00190270074381707,"CYYR1-AS1",NA,"cysteine and tyrosine rich 1 antisense RNA 1"
"31555","ENSG00000233381",14.2607745830707,-1.21903618991586,0.408585119487042,-2.99558371933452,0.00273920096677473,0.0120853063288625,"AK4P3",NA,"adenylate kinase 4 pseudogene 3"
"38032","ENSG00000248634",39.9125781996091,-1.21974055508763,0.372571010264415,-3.28815341598109,0.0010084686837727,0.00522747945209916,"AC008588.1",NA,"novel transcript"
"23453","ENSG00000216613",1.75162668715475,-1.22005934247647,0.437168379625033,-2.78390557525056,0.00537086674243632,0.0211364536196691,"AL023284.2",NA,"phosphopantothenoylcysteine synthetase (PPCS) pseudogene"
"16726","ENSG00000188219",136.923993556575,-1.22058267745016,0.354692718241666,-3.45026613495407,0.000560034161381606,0.00317243542943796,"POTEE",445582,"POTE ankyrin domain family member E"
"29134","ENSG00000229847",31.2578928143693,-1.22150339681607,0.411835711121701,-2.99087287513492,0.0027818127405167,0.0122384760031558,"EMX2OS",NA,"EMX2 opposite strand/antisense RNA"
"2333","ENSG00000100505",154.140839968315,-1.22152345300543,0.341357986640804,-3.58535137034028,0.000336624674760288,0.00205315908360604,"TRIM9",114088,"tripartite motif containing 9"
"41498","ENSG00000253686",78.1668538783305,-1.22153513931259,0.300423781663872,-4.06885241053203,4.72452610768257e-05,0.000383842984581978,"LINC01484",NA,"long intergenic non-protein coding RNA 1484"
"31103","ENSG00000232729",2149.32315537787,-1.22176239595464,0.187595735321959,-6.51336572408275,7.34852968724661e-11,3.24077476377961e-09,"AC211433.1",NA,"novel transcript, antisense to GTF2I"
"9799","ENSG00000154429",32288.9939068916,-1.22176257634219,0.333389519675704,-3.67425003452764,0.00023854904833033,0.00154077836362192,"CCSAP",126731,"centriole, cilia and spindle associated protein"
"35648","ENSG00000240371",96.9483253785155,-1.22228983608646,0.354293001777912,-3.46188937947025,0.000536397576180058,0.00305697317174823,"RPS4XP13",NA,"ribosomal protein S4X pseudogene 13"
"10017","ENSG00000156453",8644.72642493818,-1.22255926129223,0.213073826389258,-5.73918735471338,9.51319310149731e-09,2.3041994197322e-07,"PCDH1",5097,"protocadherin 1"
"29623","ENSG00000230529",7.29141028947515,-1.22462589164891,0.429506480373399,-3.27606473450262,0.00105264430307342,0.005414821856344,"CEACAMP9",NA,"carcinoembryonic antigen related cell adhesion molecule pseudogene 9"
"19709","ENSG00000203711",51.6963616775208,-1.22531079539169,0.201810358935147,-6.05743010043421,1.38313411895202e-09,4.18354215510922e-08,"C6orf99",100130967,"chromosome 6 open reading frame 99"
"1111","ENSG00000070404",188412.449453406,-1.22539946173499,0.371186498452638,-3.31914835379442,0.000902924461575262,0.00475430826803971,"FSTL3",10272,"follistatin like 3"
"45884","ENSG00000260196",115.504730289502,-1.22584076257607,0.159556156540453,-7.67549331220629,1.64783252926668e-14,1.75559284896408e-12,"AC124798.1",NA,"antisense to KCNJ11 and overlapping to a novel gene"
"39212","ENSG00000250474",52.8402836181688,-1.2263017962058,0.259521293113797,-4.71839740498015,2.37709795011359e-06,2.89093955651173e-05,"WBP1LP2",NA,"WBP1L pseudogene 2"
"23866","ENSG00000219928",302.722438388457,-1.22686845433222,0.259101134512962,-4.73589456090386,2.18090958240436e-06,2.68844657118811e-05,"AL161787.1",NA,"ribosomal protein S29 (RPS29) pseudogene"
"30181","ENSG00000231359",4.28542230864157,-1.22749995640595,0.387663104705014,-3.06908007834898,0.00214719028236588,0.00982428281053561,"AC072052.1",NA,"ribosomal protein L31 (RPL31) pseudogene"
"45","ENSG00000003989",14084.7804097702,-1.22827141571809,0.213798963079237,-5.74648177426638,9.11194474546908e-09,2.22439073184077e-07,"SLC7A2",6542,"solute carrier family 7 member 2"
"54479","ENSG00000277363",1538.91301773263,-1.22845435932533,0.222527960639782,-5.52195002635977,3.35257853254804e-08,6.91317466421823e-07,"SRCIN1",80725,"SRC kinase signaling inhibitor 1"
"55766","ENSG00000279459",18.0210651173647,-1.22868240358016,0.332172527726654,-3.68556501036879,0.000228195821043761,0.0014853569262691,"AP001271.2",NA,"TEC"
"43409","ENSG00000256288",3.45117416537333,-1.22877722927931,0.44264413977729,-2.76855984747841,0.00563046436317725,0.0219878179432654,"LINC02617",NA,"long intergenic non-protein coding RNA 2617"
"52784","ENSG00000273983",28.6239352521585,-1.22898243631714,0.255381400458686,-4.79241011473557,1.64789608634762e-06,2.10159285746752e-05,"HIST1H3G",8355,"histone cluster 1 H3 family member g"
"32300","ENSG00000234460",24.2288973096344,-1.22911009355008,0.441717913301692,-3.02294218750168,0.0025033006152155,0.0111910351800326,"AL772337.3",NA,"cathepsin L (CTSL) pseudogene"
"10244","ENSG00000158406",3764.32520235953,-1.22944073175346,0.365744147196137,-3.37779788436464,0.000730687648353102,0.00398198438423119,"HIST1H4H",8365,"histone cluster 1 H4 family member h"
